id,tenant_id,sku,name,price_cents,stock,image_url,metadata,created_at,updated_at,marketing_description,image_gallery,custom_cta,social_links,custom_branding,custom_sections,landing_page_theme,audit_log_id,availability,brand,category_path,directory_category_id,condition,currency,description,eligibility_reason,gtin,item_status,location_id,merchant_name,mpn,price,quantity,search_tsv,sync_status,synced_at,title,visibility,manufacturer,source,enrichment_status,enriched_at,enriched_by,enriched_from_barcode,missing_images,missing_description,missing_specs,missing_brand,sale_price_cents,payment_gateway_type,payment_gateway_id,product_type,digital_delivery_method,digital_assets,access_duration_days,download_limit,license_type,has_variants,is_featured,featured_at,featured_until,featured_priority,featured_type,product_slug
sid-gx7g2t9e,tid-jcvzufq2,qsid-1766530676995,Oakwood 4-Shelf Bookcase,8999,68,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-8m0wacgy/original-1766530814735.jpg,"{""features"": [""Made from high-quality oak wood for durability and strength"", ""Four spacious shelves offer ample storage space"", ""Elegant natural wood grain finish"", ""Sturdy construction ensures long-lasting use"", ""Versatile design complements a wide range of home decor styles""], ""specifications"": {""color"": ""Natural Oak"", ""material"": ""Oak wood"", ""dimensions"": ""60in H x 30in W x 12in D"", ""weightCapacity"": ""50 lbs per shelf"", ""assemblyRequired"": ""Yes""}, ""enhancedDescription"": ""Introducing the Oakwood 4-Shelf Bookcase from WoodCraft, a perfect combination of elegance and functionality. Crafted from high-quality oak wood, this bookcase boasts a natural wood grain finish that adds a touch of sophistication to any room. With four spacious shelves, it offers ample storage space for your books, decorative items, and more, making it an ideal addition to your home office, living room, or study. The sturdy construction ensures long-lasting durability, while the classic design complements various decor styles from traditional to contemporary. Whether you're looking to organize your book collection or display your favorite ornaments, the Oakwood 4-Shelf Bookcase is up to the task.""}",2026-04-03 15:17:55.412,2026-04-03 15:35:14.647,,{},null,null,null,{},default,,in_stock,WoodCraft,{storage-furniture},scid-tid-jcvzufq2-uslx7i,brand_new,USD,"A sturdy and elegant oakwood bookcase with four shelves, ideal for both home and office use.",,,active,,,,89.99,,,pending,,Oakwood 4-Shelf Bookcase,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,null,,,,f,t,2026-01-20 04:34:48.639,,50,store_selection,lpc_qsid-1766530676995_storage-furniture_sid-gx7g2t9e_0de5e7d1
sid-bq3xo6iw,tid-042hi7ju,qsid-1766436571327,Trailblazer Lightweight Hiking Backpack - 30L,5999,11,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-lug2msna/original-1766436716307.jpg,"{""features"": [""Lightweight and durable construction"", ""Ergonomic design with adjustable straps for maximum comfort"", ""Built-in hydration compartment"", ""Multiple zippered pockets for easy organization"", ""Reflective details for increased visibility""], ""specifications"": {""weight"": ""1.2 lbs"", ""capacity"": ""30L"", ""material"": ""Ripstop nylon"", ""dimensions"": ""20\"" x 13\"" x 7\"""", ""hydrationCompatible"": true}, ""enhancedDescription"": ""The Eagle Peak Trailblazer Lightweight Hiking Backpack is the ultimate companion for your next day hike or outdoor adventure. Crafted from high-quality, durable materials, this 30L backpack is designed to withstand the elements while providing ample storage for all your essentials. With its ergonomic design and adjustable straps, the Trailblazer offers unparalleled comfort, allowing you to trek further without the burden of a cumbersome pack. Featuring a built-in hydration compartment, multiple zippered pockets for organization, and reflective details for added safety, this backpack is a must-have for any outdoor enthusiast. Whether you're exploring local trails or embarking on a weekend adventure, the Trailblazer is equipped to meet your needs.""}",2026-03-26 01:33:42.296,2026-03-26 01:33:42.294,,{},null,null,null,{},default,,in_stock,Eagle Peak,{sports-outdoors},scid-tid-042hi7ju-h80buu,brand_new,USD,"A lightweight, durable backpack designed for day hikes and outdoor adventures.",,,active,,,,59.99,,,pending,,Trailblazer Lightweight Hiking Backpack - 30L,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766436571327_sports-outdoors_sid-bq3xo6iw_693f283e
sid-tjyxzm9r,tid-lt2t1wzu,qsid-1766436571323,Garden Delight 4-Piece Outdoor Furniture Set,24999,45,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-m3yv1i2f/original-1766436679322.jpg,"{""features"": [""Weather-resistant wicker construction ensures durability and longevity."", ""Includes plush cushions for ultimate comfort and relaxation."", ""Tempered glass tabletop adds a touch of elegance and is easy to clean."", ""Set includes a sofa, two armchairs, and a coffee table for a complete outdoor living space."", ""Easy to assemble with clear instructions and all necessary tools included.""], ""specifications"": {""color"": ""Brown wicker, beige cushions"", ""material"": ""Weather-resistant wicker, polyester cushions, tempered glass"", ""warranty"": ""1 year manufacturer's warranty"", ""dimensions"": {""sofa"": ""52 inches width x 30 inches depth x 35 inches height"", ""armchair"": ""30 inches width x 30 inches depth x 35 inches height"", ""coffee table"": ""43 inches width x 24 inches depth x 18 inches height""}, ""weightCapacity"": {""sofa"": ""500 lbs"", ""armchair"": ""250 lbs each""}, ""assemblyRequired"": ""Yes""}, ""enhancedDescription"": ""Transform your garden into a serene oasis with the Garden Delight 4-Piece Outdoor Furniture Set from Outdoor Oasis. This exquisite set includes a two-seater sofa, two armchairs, and a coffee table, all designed to create a harmonious look in any outdoor space. Crafted with durability and style in mind, each piece features weather-resistant wicker and plush, comfortable cushions that are perfect for hours of conversation or solitude under the sky. The coffee table is topped with tempered glass, providing a safe and stylish surface for drinks and snacks. Whether you're hosting a garden party or enjoying a quiet morning with a book, the Garden Delight set ensures your outdoor living space is as beautiful and inviting as the indoors.""}",2026-03-26 01:16:07.425,2026-03-26 01:16:07.423,,{},null,null,null,{},default,,in_stock,Outdoor Oasis,{home-garden},scid-tid-lt2t1wzu-w1fzxs,brand_new,USD,A luxurious 4-piece outdoor furniture set perfect for entertaining and relaxing in your garden.,,,active,,,,249.99,,,pending,,Garden Delight 4-Piece Outdoor Furniture Set,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766436571323_home-garden_sid-tjyxzm9r_b35d9df2
sid-4fzkxegg,tid-a3813d7i,qsid-1766530676995,Oakwood 4-Shelf Bookcase,8999,68,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-8m0wacgy/original-1766530814735.jpg,"{""features"": [""Made from high-quality oak wood for durability and strength"", ""Four spacious shelves offer ample storage space"", ""Elegant natural wood grain finish"", ""Sturdy construction ensures long-lasting use"", ""Versatile design complements a wide range of home decor styles""], ""specifications"": {""color"": ""Natural Oak"", ""material"": ""Oak wood"", ""dimensions"": ""60in H x 30in W x 12in D"", ""weightCapacity"": ""50 lbs per shelf"", ""assemblyRequired"": ""Yes""}, ""enhancedDescription"": ""Introducing the Oakwood 4-Shelf Bookcase from WoodCraft, a perfect combination of elegance and functionality. Crafted from high-quality oak wood, this bookcase boasts a natural wood grain finish that adds a touch of sophistication to any room. With four spacious shelves, it offers ample storage space for your books, decorative items, and more, making it an ideal addition to your home office, living room, or study. The sturdy construction ensures long-lasting durability, while the classic design complements various decor styles from traditional to contemporary. Whether you're looking to organize your book collection or display your favorite ornaments, the Oakwood 4-Shelf Bookcase is up to the task.""}",2026-03-24 22:54:09.697,2026-03-26 01:22:33.606,,{},null,null,null,{},default,,in_stock,WoodCraft,{storage-furniture},scid-tid-a3813d7i-08m5bk,brand_new,USD,"A sturdy and elegant oakwood bookcase with four shelves, ideal for both home and office use.",,,active,,,,89.99,,,pending,,Oakwood 4-Shelf Bookcase,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,null,,,,f,t,2026-01-20 04:34:48.639,,50,store_selection,lpc_qsid-1766530676995_storage-furniture_sid-4fzkxegg_0de5e7d1
sid-guzkje4x,tid-m8ijkrnk,qsid-1766439434272,Kérastase Nutritive Masque Magistral 200ml,5600,70,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-3orq5lnt/original-1765527052143.jpg,null,2025-12-22 21:37:23.389,2025-12-30 05:52:02.633,,{},,,,{},default,,in_stock,Kérastase,{haircare},tid-m8ijkrnk_haircare,brand_new,USD,"Deeply nourishing hair mask for severely dried-out hair, providing essential nutrients for soft, silky, and supple hair.",,,active,,,,56.00,,,pending,,Kérastase Nutritive Masque Magistral 200ml,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766439434272_haircare_sid-guzkje4x_b9a67ccb
sid-1o5f2wcn,tid-mrsyk3w6,qsid-1766530676995,Oakwood 4-Shelf Bookcase,8999,68,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-8m0wacgy/original-1766530814735.jpg,"{""features"": [""Made from high-quality oak wood for durability and strength"", ""Four spacious shelves offer ample storage space"", ""Elegant natural wood grain finish"", ""Sturdy construction ensures long-lasting use"", ""Versatile design complements a wide range of home decor styles""], ""specifications"": {""color"": ""Natural Oak"", ""material"": ""Oak wood"", ""dimensions"": ""60in H x 30in W x 12in D"", ""weightCapacity"": ""50 lbs per shelf"", ""assemblyRequired"": ""Yes""}, ""enhancedDescription"": ""Introducing the Oakwood 4-Shelf Bookcase from WoodCraft, a perfect combination of elegance and functionality. Crafted from high-quality oak wood, this bookcase boasts a natural wood grain finish that adds a touch of sophistication to any room. With four spacious shelves, it offers ample storage space for your books, decorative items, and more, making it an ideal addition to your home office, living room, or study. The sturdy construction ensures long-lasting durability, while the classic design complements various decor styles from traditional to contemporary. Whether you're looking to organize your book collection or display your favorite ornaments, the Oakwood 4-Shelf Bookcase is up to the task.""}",2026-03-26 01:22:29.414,2026-03-26 01:22:29.41,,{},null,null,null,{},default,,in_stock,WoodCraft,{storage-furniture},scid-tid-mrsyk3w6-eszawm,brand_new,USD,"A sturdy and elegant oakwood bookcase with four shelves, ideal for both home and office use.",,,active,,,,89.99,,,pending,,Oakwood 4-Shelf Bookcase,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766530676995_storage-furniture_sid-1o5f2wcn_0de5e7d1
sid-c7iqr69o,tid-lt2t1wzu,qsid-1766439434271,"HydraBoost Water Gel Moisturizer, 50ml",2899,93,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-j2ssz0ts/original-1765526991726.jpg,null,2026-03-06 12:34:51.825,2026-03-19 02:53:37.169,,{},,,,{},default,,in_stock,Neutrogena,{skincare},,brand_new,USD,A lightweight water gel moisturizer that provides 48-hour hydration.,,,trashed,,,,28.99,,,pending,,"HydraBoost Water Gel Moisturizer, 50ml",public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766439434271_skincare_sid-c7iqr69o_cba8b476
sid-gjytasqu,tid-r6cccpag,qsid-1766436467813,"Roma Tomatoes, 1 lb",199,62,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/t-m11e6ur7/products/i-6zmzga7v/original-1765232612974.jpg,null,2025-12-22 20:48:33.583,2025-12-23 23:00:40.651,,{},,,,{},default,,in_stock,Veggie Delight,{produce},tid-r6cccpag_produce,brand_new,USD,"Firm, juicy Roma tomatoes perfect for sauces and salads.",,,active,,,,1.99,,,pending,,"Roma Tomatoes, 1 lb",public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766436467813_produce_sid-gjytasqu_1f9ba559
sid-pxuwvqnr,tid-a3813d7i,qsid-1766436571329,Galactic Explorer Space Station Playset,4999,98,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-bklucmod/original-1766436736926.jpg,"{""features"": [""Highly detailed space station module for realistic play"", ""Includes two posable astronaut figures"", ""Comes with a miniature spaceship for extended play"", ""Encourages imagination and storytelling"", ""Helps develop fine motor skills""], ""specifications"": {""size"": ""18 inches width x 12 inches height"", ""material"": ""Non-toxic ABS plastic"", ""quantity"": ""1 playset (includes space station, 2 figures, spacecraft)"", ""age range"": ""3 years and up""}, ""enhancedDescription"": ""Embark on interstellar adventures with the Galactic Explorer Space Station Playset from Star Voyagers. Designed to inspire young minds and foster a love for space exploration, this playset is a gateway to endless imaginative play. The highly detailed space station module serves as the central hub for your child's galactic adventures, featuring realistic designs that mimic actual space stations. Two posable astronaut figures are included, allowing kids to create their own space missions. The miniature spaceship complements the set, designed for spacewalks and exploring the far reaches of the playroom galaxy.\n\nNot only does this playset encourage creative storytelling, but it also helps develop fine motor skills as children assemble the space station and navigate the astronauts through daring space missions. The Galactic Explorer Space Station Playset is the perfect gift for budding space enthusiasts, offering a fun and educational experience that blends playtime with learning about the universe.""}",2026-03-24 22:54:02.894,2026-03-26 01:23:08.12,,{},null,null,null,{},default,,in_stock,Star Voyagers,{toys-games},scid-tid-a3813d7i-eaxz9a,brand_new,USD,"A comprehensive playset for aspiring astronauts, complete with a detailed space station, two astronaut figures, and a miniature spaceship.",,,active,,,,49.99,,,pending,,Galactic Explorer Space Station Playset,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,null,,,,f,f,,,0,store_selection,lpc_qsid-1766436571329_toys-games_sid-pxuwvqnr_9c85039e
sid-3e5fjaah,tid-a3813d7i,qsid-1766530641098,DeWalt DCD777C2 20V Max Lithium-Ion Brushless Compact Drill Driver,9900,95,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/chain_location_1766071991129_0/products/sid-mxfzzffk/original-1766112543180.jpg,null,2026-03-24 22:54:11.266,2026-03-26 01:24:57.709,,{},null,null,null,{},default,,in_stock,DeWalt,{power-tools},scid-tid-a3813d7i-36348s,brand_new,USD,The DeWalt DCD777C2 20V Max Lithium-Ion Brushless Compact Drill Driver is designed to fit into tight areas and provides a high-performance motor that delivers 340 unit watts out (UWO).,,,active,,,,99.00,,,pending,,DeWalt DCD777C2 20V Max Lithium-Ion Brushless Compact Drill Driver,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,null,,,,f,t,2026-01-20 04:35:35.707,,50,store_selection,lpc_qsid-1766530641098_power-tools_sid-3e5fjaah_bf8b93bd
sid-x2kvnlec,tid-lt2t1wzu,qsid-1766530676993,ErgoFlex Mesh Office Chair,89900,69,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-r6cccpag/products/sid-5b9jyhj2/original-1766530780553.jpg,"{""features"": [""Breathable mesh back for cool comfort"", ""Adjustable lumbar support for reduced back strain"", ""Height, armrests, and tilt adjustments for a perfect fit"", ""Sleek design and durable construction"", ""Easy to assemble with clear instructions""], ""specifications"": {""color"": ""Black"", ""material"": ""Mesh, Nylon Base"", ""dimensions"": ""25.2 x 24.4 x 38-42 inches (LxWxH)"", ""weight_capacity"": ""250 lbs"", ""assembly_required"": ""Yes""}, ""enhancedDescription"": ""Introducing the ErgoFlex Mesh Office Chair by ErgoTech, the ultimate solution for your office furniture needs. This chair has been designed with your comfort and productivity in mind. Featuring a breathable mesh back, it ensures you stay cool and comfortable even during long hours of work. The advanced lumbar support system adjusts to your body's needs, reducing back strain and improving your posture over time. The chair's height, armrests, and tilt can all be adjusted to suit your preferences, making it the perfect fit for any user. With its sleek design and durable construction, the ErgoFlex Mesh Office Chair is not only a practical addition to your office but also a stylish one.""}",2026-03-26 01:15:42.65,2026-03-26 01:15:42.647,,{},null,null,null,{},default,,in_stock,ErgoTech,{office-furniture},scid-tid-lt2t1wzu-b5urr8,brand_new,USD,A comfortable and adjustable mesh office chair designed for long hours of use.,,,active,,,,899.00,,,pending,,ErgoFlex Mesh Office Chair,public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766530676993_office-furniture_sid-x2kvnlec_0d44c267
sid-6v4enp51,tid-a3813d7i,qsid-1766439434271,"HydraBoost Water Gel Moisturizer, 50ml",2899,93,https://nbwsiobosqawrugnqddo.supabase.co/storage/v1/object/public/photos/tid-yrkd470n/products/iid-j2ssz0ts/original-1765526991726.jpg,null,2026-03-06 15:19:47.623,2026-03-24 22:28:46.467,,{},,,,{},default,,in_stock,Neutrogena,{skincare},,brand_new,USD,A lightweight water gel moisturizer that provides 48-hour hydration.,,,trashed,,,,28.99,,,pending,,"HydraBoost Water Gel Moisturizer, 50ml",public,,MANUAL,COMPLETE,,,,f,f,f,f,,,,physical,,,,,,f,f,,,0,store_selection,lpc_qsid-1766439434271_skincare_sid-6v4enp51_cba8b476
