id,product_slug,universal_sku,slug_hash,tenant_id,original_sku,created_at,slug_type,slug_prefix,brand_normalized,category_normalized,format_version,slug_components,is_active,migration_status
psr-73d45267-24f0-4de2-9d22-83751af38948,lpc_qsid-1766436467813_produce_sid-biy7k5bm_1f9ba559,,,tid-042hi7ju,qsid-1766436467813,2026-05-04 12:09:23.197384,lpc,lpc,veggie-delight,produce,v2,"{""sku"": ""qsid-1766436467813"", ""type"": ""lpc"", ""item_id"": ""sid-biy7k5bm"", ""category"": ""produce"", ""name_hash"": ""1f9ba559""}",t,backfilled
psr-703768f1-8d56-416c-9b82-18685eeedd64,lpc_qsid-1766436467813_produce_sid-gjytasqu_1f9ba559,,,tid-r6cccpag,qsid-1766436467813,2026-05-04 12:09:23.197384,lpc,lpc,veggie-delight,produce,v2,"{""sku"": ""qsid-1766436467813"", ""type"": ""lpc"", ""item_id"": ""sid-gjytasqu"", ""category"": ""produce"", ""name_hash"": ""1f9ba559""}",t,backfilled
psr-171ba7ea-46b7-4b20-9e2e-57a66c841ecf,lpc_qsid-1766436467813_produce_sid-hojzmul1_1f9ba559,,,tid-mrsyk3w6,qsid-1766436467813,2026-05-04 12:09:23.197384,lpc,lpc,veggie-delight,produce,v2,"{""sku"": ""qsid-1766436467813"", ""type"": ""lpc"", ""item_id"": ""sid-hojzmul1"", ""category"": ""produce"", ""name_hash"": ""1f9ba559""}",t,backfilled
psr-942548f3-6054-4159-b0c9-28772e4a6cf0,lpc_qsid-1766436467813_produce_sid-u41zf1s1_1f9ba559,,,tid-lt2t1wzu,qsid-1766436467813,2026-05-04 12:09:23.197384,lpc,lpc,veggie-delight,produce,v2,"{""sku"": ""qsid-1766436467813"", ""type"": ""lpc"", ""item_id"": ""sid-u41zf1s1"", ""category"": ""produce"", ""name_hash"": ""1f9ba559""}",t,backfilled
psr-2d06122b-c4a0-4f8a-94b5-c7198eda64b4,lpc_qsid-1766436467813_produce_sid-x6sk48ag_1f9ba559,,,tid-8622qs2t,qsid-1766436467813,2026-05-04 12:09:23.197384,lpc,lpc,veggie-delight,produce,v2,"{""sku"": ""qsid-1766436467813"", ""type"": ""lpc"", ""item_id"": ""sid-x6sk48ag"", ""category"": ""produce"", ""name_hash"": ""1f9ba559""}",t,backfilled
psr-91d9457b-c6c6-4176-816d-4c6558a785c0,lpc_qsid-1766436467813_produce_sid-z02fouoh_1f9ba559,,,tid-qki0mjdb,qsid-1766436467813,2026-05-04 12:09:23.197384,lpc,lpc,veggie-delight,produce,v2,"{""sku"": ""qsid-1766436467813"", ""type"": ""lpc"", ""item_id"": ""sid-z02fouoh"", ""category"": ""produce"", ""name_hash"": ""1f9ba559""}",t,backfilled
psr-e18c4292-97f6-4653-8bce-f52a79110488,lpc_qsid-1766436467814_meat-seafood_sid-1psb0z4c_a8060d8f,,,tid-r6cccpag,qsid-1766436467814,2026-05-04 12:09:23.197384,lpc,lpc,blue-ocean,meat-seafood,v2,"{""sku"": ""qsid-1766436467814"", ""type"": ""lpc"", ""item_id"": ""sid-1psb0z4c"", ""category"": ""meat-seafood"", ""name_hash"": ""a8060d8f""}",t,backfilled
psr-c08a1aab-5ecd-450b-9ec8-1f071a23c772,lpc_qsid-1766436467814_meat-seafood_sid-30j1w080_a8060d8f,,,tid-lt2t1wzu,qsid-1766436467814,2026-05-04 12:09:23.197384,lpc,lpc,blue-ocean,meat-seafood,v2,"{""sku"": ""qsid-1766436467814"", ""type"": ""lpc"", ""item_id"": ""sid-30j1w080"", ""category"": ""meat-seafood"", ""name_hash"": ""a8060d8f""}",t,backfilled
psr-3423142a-2314-439a-b843-b70f33517182,lpc_qsid-1766436467814_meat-seafood_sid-3lf36z9f_a8060d8f,,,tid-mrsyk3w6,qsid-1766436467814,2026-05-04 12:09:23.197384,lpc,lpc,blue-ocean,meat-seafood,v2,"{""sku"": ""qsid-1766436467814"", ""type"": ""lpc"", ""item_id"": ""sid-3lf36z9f"", ""category"": ""meat-seafood"", ""name_hash"": ""a8060d8f""}",t,backfilled
psr-ce14cc41-6026-4bcc-b946-d2b6f57c214b,lpc_qsid-1766436467814_meat-seafood_sid-535q34hc_a8060d8f,,,tid-qki0mjdb,qsid-1766436467814,2026-05-04 12:09:23.197384,lpc,lpc,blue-ocean,meat-seafood,v2,"{""sku"": ""qsid-1766436467814"", ""type"": ""lpc"", ""item_id"": ""sid-535q34hc"", ""category"": ""meat-seafood"", ""name_hash"": ""a8060d8f""}",t,backfilled
psr-77ad3b5f-4d6c-47db-903c-29bc01153365,lpc_qsid-1766436467814_meat-seafood_sid-738mmtgz_a8060d8f,,,tenant-1774885228681,qsid-1766436467814,2026-05-04 12:09:23.197384,lpc,lpc,blue-ocean,meat-seafood,v2,"{""sku"": ""qsid-1766436467814"", ""type"": ""lpc"", ""item_id"": ""sid-738mmtgz"", ""category"": ""meat-seafood"", ""name_hash"": ""a8060d8f""}",t,backfilled
psr-b482e86a-1e6b-4d40-b15f-dbc035f88225,lpc_qsid-1766436467814_meat-seafood_sid-mnbf05f8_a8060d8f,,,tid-fjwr30ib,qsid-1766436467814,2026-05-04 12:09:23.197384,lpc,lpc,blue-ocean,meat-seafood,v2,"{""sku"": ""qsid-1766436467814"", ""type"": ""lpc"", ""item_id"": ""sid-mnbf05f8"", ""category"": ""meat-seafood"", ""name_hash"": ""a8060d8f""}",t,backfilled
psr-d597ce80-0939-4e99-95f8-d18179e996fd,lpc_qsid-1766436467814_meat-seafood_sid-thvel0zh_a8060d8f,,,tid-8622qs2t,qsid-1766436467814,2026-05-04 12:09:23.197384,lpc,lpc,blue-ocean,meat-seafood,v2,"{""sku"": ""qsid-1766436467814"", ""type"": ""lpc"", ""item_id"": ""sid-thvel0zh"", ""category"": ""meat-seafood"", ""name_hash"": ""a8060d8f""}",t,backfilled
psr-d5288e26-b8f5-4181-8bde-f201441e30c3,lpc_qsid-1766436467814_meat-seafood_sid-vqz9rzzk_a8060d8f,,,tid-veid875z,qsid-1766436467814,2026-05-04 12:09:23.197384,lpc,lpc,blue-ocean,meat-seafood,v2,"{""sku"": ""qsid-1766436467814"", ""type"": ""lpc"", ""item_id"": ""sid-vqz9rzzk"", ""category"": ""meat-seafood"", ""name_hash"": ""a8060d8f""}",t,backfilled
psr-6cf43de8-60da-4f2e-9373-823aaf090e8d,lpc_qsid-1766436467814_meat-seafood_sid-yaenzu16_a8060d8f,,,tid-042hi7ju,qsid-1766436467814,2026-05-04 12:09:23.197384,lpc,lpc,blue-ocean,meat-seafood,v2,"{""sku"": ""qsid-1766436467814"", ""type"": ""lpc"", ""item_id"": ""sid-yaenzu16"", ""category"": ""meat-seafood"", ""name_hash"": ""a8060d8f""}",t,backfilled
psr-acf7c25a-9fc8-401c-9e23-5555268938ac,lpc_qsid-1766436467814_meat-seafood_sid-z0xiy4i5_a8060d8f,,,tid-a3813d7i,qsid-1766436467814,2026-05-04 12:09:23.197384,lpc,lpc,blue-ocean,meat-seafood,v2,"{""sku"": ""qsid-1766436467814"", ""type"": ""lpc"", ""item_id"": ""sid-z0xiy4i5"", ""category"": ""meat-seafood"", ""name_hash"": ""a8060d8f""}",t,backfilled
psr-8cce718b-dd2d-407a-9a54-1d38c3d566d7,lpc_qsid-1766436467815_meat-seafood_sid-7rsm587t_da00cdd7,,,tenant-1774885228681,qsid-1766436467815,2026-05-04 12:09:23.197384,lpc,lpc,green-pastures,meat-seafood,v2,"{""sku"": ""qsid-1766436467815"", ""type"": ""lpc"", ""item_id"": ""sid-7rsm587t"", ""category"": ""meat-seafood"", ""name_hash"": ""da00cdd7""}",t,backfilled
psr-cab335cd-62ff-4c1a-bd32-75160b1d4210,lpc_qsid-1766436467815_meat-seafood_sid-9ozkrvr2_da00cdd7,,,tid-a3813d7i,qsid-1766436467815,2026-05-04 12:09:23.197384,lpc,lpc,green-pastures,meat-seafood,v2,"{""sku"": ""qsid-1766436467815"", ""type"": ""lpc"", ""item_id"": ""sid-9ozkrvr2"", ""category"": ""meat-seafood"", ""name_hash"": ""da00cdd7""}",t,backfilled
psr-05b164e0-9fc5-41f0-a59a-b000f18d6a95,lpc_qsid-1766436467815_meat-seafood_sid-a20o1h4r_da00cdd7,,,tid-qki0mjdb,qsid-1766436467815,2026-05-04 12:09:23.197384,lpc,lpc,green-pastures,meat-seafood,v2,"{""sku"": ""qsid-1766436467815"", ""type"": ""lpc"", ""item_id"": ""sid-a20o1h4r"", ""category"": ""meat-seafood"", ""name_hash"": ""da00cdd7""}",t,backfilled
psr-7b5e4023-8ef6-47d3-84b4-5516efe61752,lpc_qsid-1766436467815_meat-seafood_sid-bqaq4qwy_da00cdd7,,,tid-r6cccpag,qsid-1766436467815,2026-05-04 12:09:23.197384,lpc,lpc,green-pastures,meat-seafood,v2,"{""sku"": ""qsid-1766436467815"", ""type"": ""lpc"", ""item_id"": ""sid-bqaq4qwy"", ""category"": ""meat-seafood"", ""name_hash"": ""da00cdd7""}",t,backfilled
psr-5390d514-e201-4275-b99e-3b666f299787,lpc_qsid-1766436467815_meat-seafood_sid-csj2777i_da00cdd7,,,tid-8622qs2t,qsid-1766436467815,2026-05-04 12:09:23.197384,lpc,lpc,green-pastures,meat-seafood,v2,"{""sku"": ""qsid-1766436467815"", ""type"": ""lpc"", ""item_id"": ""sid-csj2777i"", ""category"": ""meat-seafood"", ""name_hash"": ""da00cdd7""}",t,backfilled
psr-73b02b9f-933c-4075-8344-9cd5380e564b,lpc_qsid-1766436467815_meat-seafood_sid-eaeimd46_da00cdd7,,,tid-042hi7ju,qsid-1766436467815,2026-05-04 12:09:23.197384,lpc,lpc,green-pastures,meat-seafood,v2,"{""sku"": ""qsid-1766436467815"", ""type"": ""lpc"", ""item_id"": ""sid-eaeimd46"", ""category"": ""meat-seafood"", ""name_hash"": ""da00cdd7""}",t,backfilled
psr-7d8a8589-8e35-4219-8009-80b6ffe68d54,lpc_qsid-1766436467815_meat-seafood_sid-o3nfyomb_da00cdd7,,,tid-fjwr30ib,qsid-1766436467815,2026-05-04 12:09:23.197384,lpc,lpc,green-pastures,meat-seafood,v2,"{""sku"": ""qsid-1766436467815"", ""type"": ""lpc"", ""item_id"": ""sid-o3nfyomb"", ""category"": ""meat-seafood"", ""name_hash"": ""da00cdd7""}",t,backfilled
psr-e5716800-0bca-4cc6-a62d-305dc712ee82,lpc_qsid-1766436467815_meat-seafood_sid-rfrqzfnm_da00cdd7,,,tid-veid875z,qsid-1766436467815,2026-05-04 12:09:23.197384,lpc,lpc,green-pastures,meat-seafood,v2,"{""sku"": ""qsid-1766436467815"", ""type"": ""lpc"", ""item_id"": ""sid-rfrqzfnm"", ""category"": ""meat-seafood"", ""name_hash"": ""da00cdd7""}",t,backfilled
psr-f380b5e5-d3eb-4624-8dba-062f062f1cc5,lpc_qsid-1766436467815_meat-seafood_sid-scarl3g3_da00cdd7,,,tid-lt2t1wzu,qsid-1766436467815,2026-05-04 12:09:23.197384,lpc,lpc,green-pastures,meat-seafood,v2,"{""sku"": ""qsid-1766436467815"", ""type"": ""lpc"", ""item_id"": ""sid-scarl3g3"", ""category"": ""meat-seafood"", ""name_hash"": ""da00cdd7""}",t,backfilled
psr-f7ba53de-ea26-48b7-a074-e05b6050203f,lpc_qsid-1766436467815_meat-seafood_sid-trau2qgf_da00cdd7,,,tid-mrsyk3w6,qsid-1766436467815,2026-05-04 12:09:23.197384,lpc,lpc,green-pastures,meat-seafood,v2,"{""sku"": ""qsid-1766436467815"", ""type"": ""lpc"", ""item_id"": ""sid-trau2qgf"", ""category"": ""meat-seafood"", ""name_hash"": ""da00cdd7""}",t,backfilled
psr-b760e030-ddb7-4281-9093-8ead0762e0c5,lpc_qsid-1766436467816_bakery_sid-2m75x8em_5b096342,,,tid-r6cccpag,qsid-1766436467816,2026-05-04 12:09:23.197384,lpc,lpc,artisan-bakes,bakery,v2,"{""sku"": ""qsid-1766436467816"", ""type"": ""lpc"", ""item_id"": ""sid-2m75x8em"", ""category"": ""bakery"", ""name_hash"": ""5b096342""}",t,backfilled
psr-d841115e-b5e5-4d2e-9ba8-e26ff864a28b,lpc_qsid-1766436467816_bakery_sid-3l5c4efa_5b096342,,,tid-mrsyk3w6,qsid-1766436467816,2026-05-04 12:09:23.197384,lpc,lpc,artisan-bakes,bakery,v2,"{""sku"": ""qsid-1766436467816"", ""type"": ""lpc"", ""item_id"": ""sid-3l5c4efa"", ""category"": ""bakery"", ""name_hash"": ""5b096342""}",t,backfilled
psr-3b7d317a-495e-4c97-a0f5-e0d0928dfa33,lpc_qsid-1766436467816_bakery_sid-71y7nz8e_5b096342,,,tid-veid875z,qsid-1766436467816,2026-05-04 12:09:23.197384,lpc,lpc,artisan-bakes,bakery,v2,"{""sku"": ""qsid-1766436467816"", ""type"": ""lpc"", ""item_id"": ""sid-71y7nz8e"", ""category"": ""bakery"", ""name_hash"": ""5b096342""}",t,backfilled
psr-aaaa84a7-838f-4022-8610-48c6b8cbe03c,lpc_qsid-1766436467816_bakery_sid-9cj6hmwb_5b096342,,,tid-a3813d7i,qsid-1766436467816,2026-05-04 12:09:23.197384,lpc,lpc,artisan-bakes,bakery,v2,"{""sku"": ""qsid-1766436467816"", ""type"": ""lpc"", ""item_id"": ""sid-9cj6hmwb"", ""category"": ""bakery"", ""name_hash"": ""5b096342""}",t,backfilled
psr-99e3ff71-5e9c-48cb-8ce6-d77ab96b4571,lpc_qsid-1766436467816_bakery_sid-a0otd2zx_5b096342,,,tid-fjwr30ib,qsid-1766436467816,2026-05-04 12:09:23.197384,lpc,lpc,artisan-bakes,bakery,v2,"{""sku"": ""qsid-1766436467816"", ""type"": ""lpc"", ""item_id"": ""sid-a0otd2zx"", ""category"": ""bakery"", ""name_hash"": ""5b096342""}",t,backfilled
psr-64f3cadb-59c7-4086-962b-e0433b1d8a78,lpc_qsid-1766436467816_bakery_sid-e3n20sbw_5b096342,,,tid-8622qs2t,qsid-1766436467816,2026-05-04 12:09:23.197384,lpc,lpc,artisan-bakes,bakery,v2,"{""sku"": ""qsid-1766436467816"", ""type"": ""lpc"", ""item_id"": ""sid-e3n20sbw"", ""category"": ""bakery"", ""name_hash"": ""5b096342""}",t,backfilled
psr-a6a669e5-d00f-4783-bed8-617faead9cb6,lpc_qsid-1766436467816_bakery_sid-stmqxqmm_5b096342,,,tid-042hi7ju,qsid-1766436467816,2026-05-04 12:09:23.197384,lpc,lpc,artisan-bakes,bakery,v2,"{""sku"": ""qsid-1766436467816"", ""type"": ""lpc"", ""item_id"": ""sid-stmqxqmm"", ""category"": ""bakery"", ""name_hash"": ""5b096342""}",t,backfilled
psr-f4a4043e-085c-478c-b25b-86ddd45b6bab,lpc_qsid-1766436467816_bakery_sid-u1qa289v_5b096342,,,tid-qki0mjdb,qsid-1766436467816,2026-05-04 12:09:23.197384,lpc,lpc,artisan-bakes,bakery,v2,"{""sku"": ""qsid-1766436467816"", ""type"": ""lpc"", ""item_id"": ""sid-u1qa289v"", ""category"": ""bakery"", ""name_hash"": ""5b096342""}",t,backfilled
psr-a616d79e-ae35-4ca4-b7f4-5ce211be1872,lpc_qsid-1766436467816_bakery_sid-wxanh5cu_5b096342,,,tid-lt2t1wzu,qsid-1766436467816,2026-05-04 12:09:23.197384,lpc,lpc,artisan-bakes,bakery,v2,"{""sku"": ""qsid-1766436467816"", ""type"": ""lpc"", ""item_id"": ""sid-wxanh5cu"", ""category"": ""bakery"", ""name_hash"": ""5b096342""}",t,backfilled
psr-6a666358-4557-4501-a256-6da705cd7f4d,lpc_qsid-1766436467816_bakery_sid-xp2wh5ps_5b096342,,,tenant-1774885228681,qsid-1766436467816,2026-05-04 12:09:23.197384,lpc,lpc,artisan-bakes,bakery,v2,"{""sku"": ""qsid-1766436467816"", ""type"": ""lpc"", ""item_id"": ""sid-xp2wh5ps"", ""category"": ""bakery"", ""name_hash"": ""5b096342""}",t,backfilled
psr-3aa7fbe4-12cb-47d1-b3a4-eb15a0e8d4d4,lpc_qsid-1766436467817_bakery_sid-0nzwpetj_323098b8,,,tid-qki0mjdb,qsid-1766436467817,2026-05-04 12:09:23.197384,lpc,lpc,delightful-bakes,bakery,v2,"{""sku"": ""qsid-1766436467817"", ""type"": ""lpc"", ""item_id"": ""sid-0nzwpetj"", ""category"": ""bakery"", ""name_hash"": ""323098b8""}",t,backfilled
psr-236c3ba9-5b31-4d86-b7e5-9e990d836301,lpc_qsid-1766436467817_bakery_sid-9yfwbaqw_323098b8,,,tid-a3813d7i,qsid-1766436467817,2026-05-04 12:09:23.197384,lpc,lpc,delightful-bakes,bakery,v2,"{""sku"": ""qsid-1766436467817"", ""type"": ""lpc"", ""item_id"": ""sid-9yfwbaqw"", ""category"": ""bakery"", ""name_hash"": ""323098b8""}",t,backfilled
psr-0ad2303a-3e94-44d9-a8fc-b6028cba5b94,lpc_qsid-1766436467817_bakery_sid-c347btek_323098b8,,,tid-r6cccpag,qsid-1766436467817,2026-05-04 12:09:23.197384,lpc,lpc,delightful-bakes,bakery,v2,"{""sku"": ""qsid-1766436467817"", ""type"": ""lpc"", ""item_id"": ""sid-c347btek"", ""category"": ""bakery"", ""name_hash"": ""323098b8""}",t,backfilled
psr-4c10f382-4874-4fe9-a746-2aedfd1ca4fb,lpc_qsid-1766436467817_bakery_sid-erno5mzz_323098b8,,,tid-fjwr30ib,qsid-1766436467817,2026-05-04 12:09:23.197384,lpc,lpc,delightful-bakes,bakery,v2,"{""sku"": ""qsid-1766436467817"", ""type"": ""lpc"", ""item_id"": ""sid-erno5mzz"", ""category"": ""bakery"", ""name_hash"": ""323098b8""}",t,backfilled
psr-cf841b6e-c6d5-4282-a25c-cea450dc89d2,lpc_qsid-1766436467817_bakery_sid-fym239by_323098b8,,,tid-veid875z,qsid-1766436467817,2026-05-04 12:09:23.197384,lpc,lpc,delightful-bakes,bakery,v2,"{""sku"": ""qsid-1766436467817"", ""type"": ""lpc"", ""item_id"": ""sid-fym239by"", ""category"": ""bakery"", ""name_hash"": ""323098b8""}",t,backfilled
psr-9652fc28-d1e7-4e52-881f-155ab818380b,lpc_qsid-1766436467817_bakery_sid-loawb5v7_323098b8,,,tid-lt2t1wzu,qsid-1766436467817,2026-05-04 12:09:23.197384,lpc,lpc,delightful-bakes,bakery,v2,"{""sku"": ""qsid-1766436467817"", ""type"": ""lpc"", ""item_id"": ""sid-loawb5v7"", ""category"": ""bakery"", ""name_hash"": ""323098b8""}",t,backfilled
psr-a848f48c-42f2-444b-bdd3-11b75f44b0b9,lpc_qsid-1766436467817_bakery_sid-m1vn3h4b_323098b8,,,tenant-1774885228681,qsid-1766436467817,2026-05-04 12:09:23.197384,lpc,lpc,delightful-bakes,bakery,v2,"{""sku"": ""qsid-1766436467817"", ""type"": ""lpc"", ""item_id"": ""sid-m1vn3h4b"", ""category"": ""bakery"", ""name_hash"": ""323098b8""}",t,backfilled
psr-917deaf9-f527-4e5f-86c4-ab75fd732eb7,lpc_qsid-1766436467817_bakery_sid-oxrdnvqs_323098b8,,,tid-mrsyk3w6,qsid-1766436467817,2026-05-04 12:09:23.197384,lpc,lpc,delightful-bakes,bakery,v2,"{""sku"": ""qsid-1766436467817"", ""type"": ""lpc"", ""item_id"": ""sid-oxrdnvqs"", ""category"": ""bakery"", ""name_hash"": ""323098b8""}",t,backfilled
psr-09612a85-2fea-43f9-804a-4f502b6c3504,lpc_qsid-1766436467817_bakery_sid-qbfa5v4s_323098b8,,,tid-042hi7ju,qsid-1766436467817,2026-05-04 12:09:23.197384,lpc,lpc,delightful-bakes,bakery,v2,"{""sku"": ""qsid-1766436467817"", ""type"": ""lpc"", ""item_id"": ""sid-qbfa5v4s"", ""category"": ""bakery"", ""name_hash"": ""323098b8""}",t,backfilled
psr-fa3309ee-663b-41c8-b502-747b2e578d5c,lpc_qsid-1766436467817_bakery_sid-vt1jrpre_323098b8,,,tid-8622qs2t,qsid-1766436467817,2026-05-04 12:09:23.197384,lpc,lpc,delightful-bakes,bakery,v2,"{""sku"": ""qsid-1766436467817"", ""type"": ""lpc"", ""item_id"": ""sid-vt1jrpre"", ""category"": ""bakery"", ""name_hash"": ""323098b8""}",t,backfilled
psr-8466c363-f039-4e57-b56f-68679dcdbbc1,lpc_qsid-1766436467818_frozen-foods_sid-1czzrv5r_16b692dc,,,tid-fjwr30ib,qsid-1766436467818,2026-05-04 12:09:23.197384,lpc,lpc,amy-s-kitchen,frozen-foods,v2,"{""sku"": ""qsid-1766436467818"", ""type"": ""lpc"", ""item_id"": ""sid-1czzrv5r"", ""category"": ""frozen-foods"", ""name_hash"": ""16b692dc""}",t,backfilled
psr-ebaefc75-940d-4216-81b0-234254f36f5a,lpc_qsid-1766436467818_frozen-foods_sid-4htb9p2k_16b692dc,,,tid-042hi7ju,qsid-1766436467818,2026-05-04 12:09:23.197384,lpc,lpc,amy-s-kitchen,frozen-foods,v2,"{""sku"": ""qsid-1766436467818"", ""type"": ""lpc"", ""item_id"": ""sid-4htb9p2k"", ""category"": ""frozen-foods"", ""name_hash"": ""16b692dc""}",t,backfilled
psr-f5d3a622-3236-42bf-b170-8bd72e904b17,lpc_qsid-1766436467818_frozen-foods_sid-94szyj9b_16b692dc,,,tid-veid875z,qsid-1766436467818,2026-05-04 12:09:23.197384,lpc,lpc,amy-s-kitchen,frozen-foods,v2,"{""sku"": ""qsid-1766436467818"", ""type"": ""lpc"", ""item_id"": ""sid-94szyj9b"", ""category"": ""frozen-foods"", ""name_hash"": ""16b692dc""}",t,backfilled
psr-af1026df-d28c-43a5-92b9-9141be9dd93f,lpc_qsid-1766436467818_frozen-foods_sid-bjnq216e_16b692dc,,,tid-r6cccpag,qsid-1766436467818,2026-05-04 12:09:23.197384,lpc,lpc,amy-s-kitchen,frozen-foods,v2,"{""sku"": ""qsid-1766436467818"", ""type"": ""lpc"", ""item_id"": ""sid-bjnq216e"", ""category"": ""frozen-foods"", ""name_hash"": ""16b692dc""}",t,backfilled
psr-33ae6be3-691d-41a9-93f7-2271ef1dc20c,lpc_qsid-1766436467818_frozen-foods_sid-hxv1h2io_16b692dc,,,tid-a3813d7i,qsid-1766436467818,2026-05-04 12:09:23.197384,lpc,lpc,amy-s-kitchen,frozen-foods,v2,"{""sku"": ""qsid-1766436467818"", ""type"": ""lpc"", ""item_id"": ""sid-hxv1h2io"", ""category"": ""frozen-foods"", ""name_hash"": ""16b692dc""}",t,backfilled
psr-e2dcbfe5-b5fb-4774-836a-fca82bc81610,lpc_qsid-1766436467818_frozen-foods_sid-kucmcjse_16b692dc,,,tenant-1774885228681,qsid-1766436467818,2026-05-04 12:09:23.197384,lpc,lpc,amy-s-kitchen,frozen-foods,v2,"{""sku"": ""qsid-1766436467818"", ""type"": ""lpc"", ""item_id"": ""sid-kucmcjse"", ""category"": ""frozen-foods"", ""name_hash"": ""16b692dc""}",t,backfilled
psr-81eb4a86-d83c-4f5e-b177-8c0723a5a667,lpc_qsid-1766436467818_frozen-foods_sid-mpot4srj_16b692dc,,,tid-8622qs2t,qsid-1766436467818,2026-05-04 12:09:23.197384,lpc,lpc,amy-s-kitchen,frozen-foods,v2,"{""sku"": ""qsid-1766436467818"", ""type"": ""lpc"", ""item_id"": ""sid-mpot4srj"", ""category"": ""frozen-foods"", ""name_hash"": ""16b692dc""}",t,backfilled
psr-d6aad216-f666-4db6-8716-fe6c70eb41de,lpc_qsid-1766436467818_frozen-foods_sid-p7k4ozhm_16b692dc,,,tid-mrsyk3w6,qsid-1766436467818,2026-05-04 12:09:23.197384,lpc,lpc,amy-s-kitchen,frozen-foods,v2,"{""sku"": ""qsid-1766436467818"", ""type"": ""lpc"", ""item_id"": ""sid-p7k4ozhm"", ""category"": ""frozen-foods"", ""name_hash"": ""16b692dc""}",t,backfilled
psr-273eec39-17e1-4097-9096-4ee4c024dadd,lpc_qsid-1766436467818_frozen-foods_sid-t41u64tt_16b692dc,,,tid-lt2t1wzu,qsid-1766436467818,2026-05-04 12:09:23.197384,lpc,lpc,amy-s-kitchen,frozen-foods,v2,"{""sku"": ""qsid-1766436467818"", ""type"": ""lpc"", ""item_id"": ""sid-t41u64tt"", ""category"": ""frozen-foods"", ""name_hash"": ""16b692dc""}",t,backfilled
psr-74b5dc61-8247-4357-8076-5afe1d4445d0,lpc_qsid-1766436467818_frozen-foods_sid-xmbob2jr_16b692dc,,,tid-qki0mjdb,qsid-1766436467818,2026-05-04 12:09:23.197384,lpc,lpc,amy-s-kitchen,frozen-foods,v2,"{""sku"": ""qsid-1766436467818"", ""type"": ""lpc"", ""item_id"": ""sid-xmbob2jr"", ""category"": ""frozen-foods"", ""name_hash"": ""16b692dc""}",t,backfilled
psr-ee86a57a-d72f-4371-863a-93c95c8e4064,lpc_qsid-1766436467819_frozen-foods_sid-c27gihhr_297ea197,,,tenant-1774885228681,qsid-1766436467819,2026-05-04 12:09:23.197384,lpc,lpc,birds-eye,frozen-foods,v2,"{""sku"": ""qsid-1766436467819"", ""type"": ""lpc"", ""item_id"": ""sid-c27gihhr"", ""category"": ""frozen-foods"", ""name_hash"": ""297ea197""}",t,backfilled
psr-65662474-f2ee-40eb-bc5d-c22066457631,lpc_qsid-1766436467819_frozen-foods_sid-dt9wkoe3_297ea197,,,tid-lt2t1wzu,qsid-1766436467819,2026-05-04 12:09:23.197384,lpc,lpc,birds-eye,frozen-foods,v2,"{""sku"": ""qsid-1766436467819"", ""type"": ""lpc"", ""item_id"": ""sid-dt9wkoe3"", ""category"": ""frozen-foods"", ""name_hash"": ""297ea197""}",t,backfilled
psr-6a3bf9f4-323a-4a0a-aff7-db89931d3514,lpc_qsid-1766436467819_frozen-foods_sid-er0kwf2z_297ea197,,,tid-veid875z,qsid-1766436467819,2026-05-04 12:09:23.197384,lpc,lpc,birds-eye,frozen-foods,v2,"{""sku"": ""qsid-1766436467819"", ""type"": ""lpc"", ""item_id"": ""sid-er0kwf2z"", ""category"": ""frozen-foods"", ""name_hash"": ""297ea197""}",t,backfilled
psr-4ca41ccc-88f1-45c5-b67c-42a810f1c92a,lpc_qsid-1766436467819_frozen-foods_sid-ktrl9y7m_297ea197,,,tid-8622qs2t,qsid-1766436467819,2026-05-04 12:09:23.197384,lpc,lpc,birds-eye,frozen-foods,v2,"{""sku"": ""qsid-1766436467819"", ""type"": ""lpc"", ""item_id"": ""sid-ktrl9y7m"", ""category"": ""frozen-foods"", ""name_hash"": ""297ea197""}",t,backfilled
psr-7f0224c9-92ee-4c36-99ba-34e51d76b7eb,lpc_qsid-1766436467819_frozen-foods_sid-nlh9b3hc_297ea197,,,tid-a3813d7i,qsid-1766436467819,2026-05-04 12:09:23.197384,lpc,lpc,birds-eye,frozen-foods,v2,"{""sku"": ""qsid-1766436467819"", ""type"": ""lpc"", ""item_id"": ""sid-nlh9b3hc"", ""category"": ""frozen-foods"", ""name_hash"": ""297ea197""}",t,backfilled
psr-cacd321b-c452-4ce3-952b-dc6f2b448073,lpc_qsid-1766436467819_frozen-foods_sid-npeuw6ic_297ea197,,,tid-qki0mjdb,qsid-1766436467819,2026-05-04 12:09:23.197384,lpc,lpc,birds-eye,frozen-foods,v2,"{""sku"": ""qsid-1766436467819"", ""type"": ""lpc"", ""item_id"": ""sid-npeuw6ic"", ""category"": ""frozen-foods"", ""name_hash"": ""297ea197""}",t,backfilled
psr-4ae81e00-3cc7-4db4-b686-19a31555ad56,lpc_qsid-1766436467819_frozen-foods_sid-qxq6sgii_297ea197,,,tid-fjwr30ib,qsid-1766436467819,2026-05-04 12:09:23.197384,lpc,lpc,birds-eye,frozen-foods,v2,"{""sku"": ""qsid-1766436467819"", ""type"": ""lpc"", ""item_id"": ""sid-qxq6sgii"", ""category"": ""frozen-foods"", ""name_hash"": ""297ea197""}",t,backfilled
