id,refresh_started_at,refresh_completed_at,refresh_duration_ms,status,error_message,records_affected,trigger_source
401,2025-12-11 07:05:19.382174+00,2025-12-11 07:05:19.382174+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
402,2025-12-11 07:05:19.76204+00,2025-12-11 07:05:19.76204+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
551,2025-12-11 16:35:55.908094+00,2025-12-11 16:35:55.908094+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
403,2025-12-11 07:05:20.137875+00,2025-12-11 07:05:20.137875+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
404,2025-12-11 07:05:20.515048+00,2025-12-11 07:05:20.515048+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
552,2025-12-11 16:35:56.28534+00,2025-12-11 16:35:56.28534+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
405,2025-12-11 07:05:20.9027+00,2025-12-11 07:05:20.9027+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
406,2025-12-11 07:05:21.279205+00,2025-12-11 07:05:21.279205+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
553,2025-12-11 16:35:56.674644+00,2025-12-11 16:35:56.674644+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
407,2025-12-11 07:05:21.652639+00,2025-12-11 07:05:21.652639+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
408,2025-12-11 07:05:22.025402+00,2025-12-11 07:05:22.025402+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
554,2025-12-11 16:35:57.046012+00,2025-12-11 16:35:57.046012+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
409,2025-12-11 07:05:22.401707+00,2025-12-11 07:05:22.401707+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
410,2025-12-11 07:05:22.7731+00,2025-12-11 07:05:22.7731+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
555,2025-12-11 16:35:57.410424+00,2025-12-11 16:35:57.410424+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
411,2025-12-11 07:05:23.145809+00,2025-12-11 07:05:23.145809+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
412,2025-12-11 07:05:23.524324+00,2025-12-11 07:05:23.524324+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
556,2025-12-11 16:35:57.774543+00,2025-12-11 16:35:57.774543+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
413,2025-12-11 07:05:23.89922+00,2025-12-11 07:05:23.89922+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
762,2025-12-14 08:26:34.601568+00,2025-12-14 08:26:34.601568+00,0,completed,,4,directory_settings
414,2025-12-11 07:05:24.268484+00,2025-12-11 07:05:24.268484+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
557,2025-12-11 16:35:58.145545+00,2025-12-11 16:35:58.145545+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
415,2025-12-11 07:05:24.641901+00,2025-12-11 07:05:24.641901+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
416,2025-12-11 07:05:25.013752+00,2025-12-11 07:05:25.013752+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
558,2025-12-11 16:35:58.509844+00,2025-12-11 16:35:58.509844+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
417,2025-12-11 07:05:25.388954+00,2025-12-11 07:05:25.388954+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
418,2025-12-11 07:05:25.761778+00,2025-12-11 07:05:25.761778+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
559,2025-12-11 16:35:58.879043+00,2025-12-11 16:35:58.879043+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
419,2025-12-11 07:05:26.140653+00,2025-12-11 07:05:26.140653+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
420,2025-12-11 07:05:26.514661+00,2025-12-11 07:05:26.514661+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
560,2025-12-11 16:35:59.245834+00,2025-12-11 16:35:59.245834+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
421,2025-12-11 07:05:26.882938+00,2025-12-11 07:05:26.882938+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
422,2025-12-11 07:05:27.253468+00,2025-12-11 07:05:27.253468+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
561,2025-12-11 16:35:59.608542+00,2025-12-11 16:35:59.608542+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
423,2025-12-11 07:05:27.623923+00,2025-12-11 07:05:27.623923+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
562,2025-12-11 16:35:59.972799+00,2025-12-11 16:35:59.972799+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
563,2025-12-11 16:36:00.338304+00,2025-12-11 16:36:00.338304+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
564,2025-12-11 16:36:00.712591+00,2025-12-11 16:36:00.712591+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
565,2025-12-11 16:36:01.088872+00,2025-12-11 16:36:01.088872+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
566,2025-12-11 16:36:01.456586+00,2025-12-11 16:36:01.456586+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
567,2025-12-11 16:36:01.828667+00,2025-12-11 16:36:01.828667+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
568,2025-12-11 16:36:02.23039+00,2025-12-11 16:36:02.23039+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
569,2025-12-11 16:36:02.608516+00,2025-12-11 16:36:02.608516+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
570,2025-12-11 16:36:02.981158+00,2025-12-11 16:36:02.981158+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
571,2025-12-11 16:36:03.349563+00,2025-12-11 16:36:03.349563+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
572,2025-12-11 16:36:03.731791+00,2025-12-11 16:36:03.731791+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
424,2025-12-11 07:13:55.329764+00,2025-12-11 07:13:55.329764+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
573,2025-12-11 16:36:04.097785+00,2025-12-11 16:36:04.097785+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
425,2025-12-11 07:13:55.969323+00,2025-12-11 07:13:55.969323+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
669,2025-12-12 13:18:10.780243+00,2025-12-12 13:18:10.780243+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
426,2025-12-11 07:13:56.522917+00,2025-12-11 07:13:56.522917+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
574,2025-12-11 16:36:04.466029+00,2025-12-11 16:36:04.466029+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
427,2025-12-11 07:13:57.081648+00,2025-12-11 07:13:57.081648+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
428,2025-12-11 07:13:57.635038+00,2025-12-11 07:13:57.635038+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
611,2025-12-12 08:13:28.594846+00,2025-12-12 08:13:28.594846+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
429,2025-12-11 07:13:58.194453+00,2025-12-11 07:13:58.194453+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
670,2025-12-12 13:18:11.89035+00,2025-12-12 13:18:11.89035+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
430,2025-12-11 07:13:58.753221+00,2025-12-11 07:13:58.753221+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
615,2025-12-12 08:13:28.98985+00,2025-12-12 08:13:28.98985+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
431,2025-12-11 07:13:59.309465+00,2025-12-11 07:13:59.309465+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
432,2025-12-11 07:13:59.869902+00,2025-12-11 07:13:59.869902+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
617,2025-12-12 08:13:29.154612+00,2025-12-12 08:13:29.154612+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
433,2025-12-11 07:14:00.43959+00,2025-12-11 07:14:00.43959+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
628,2025-12-12 09:56:40.74551+00,2025-12-12 09:56:40.74551+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,directory_settings
434,2025-12-11 07:14:01.018468+00,2025-12-11 07:14:01.018468+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
671,2025-12-12 13:18:12.984848+00,2025-12-12 13:18:12.984848+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
435,2025-12-11 07:14:01.596172+00,2025-12-11 07:14:01.596172+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
629,2025-12-12 09:56:40.74551+00,2025-12-12 09:56:40.74551+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,directory_settings
436,2025-12-11 07:14:02.173562+00,2025-12-11 07:14:02.173562+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
437,2025-12-11 07:14:02.772231+00,2025-12-11 07:14:02.772231+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
646,2025-12-12 10:01:11.499466+00,2025-12-12 10:01:11.499466+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
438,2025-12-11 07:14:03.326195+00,2025-12-11 07:14:03.326195+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
672,2025-12-12 13:18:14.066873+00,2025-12-12 13:18:14.066873+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
439,2025-12-11 07:14:03.896035+00,2025-12-11 07:14:03.896035+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
647,2025-12-12 10:01:11.812508+00,2025-12-12 10:01:11.812508+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
440,2025-12-11 07:14:04.465467+00,2025-12-11 07:14:04.465467+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
652,2025-12-12 10:01:11.857346+00,2025-12-12 10:01:11.857346+00,,failed,"cannot refresh materialized view ""public.directory_category_products"" concurrently",0,inventory_items
